_id|attr1id|attr1list|attr2id|vendor|of8|color|dept|description|largepicture|price|title|overallqoh|quantityonhandsum|sale|sizelist|style|SHIPPINGSURCHARGE|TOPSELLER|JUSTIN|MEGANPICK|FINDS|SHOECHARGE|exclusive
3140|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3141|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3144|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3145|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3148|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3149|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3152|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|124|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3153|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|124|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3558|13|Black,Green|NULL|LNA|NULL|NULL|TOPS|NULL|22704-DEFAULT-l.jpg|68|Double Strap Tee|11|NULL|Y|XS,S,M,L|SW1615|0|NULL|NULL|N|Y|NULL|N
3560|13|Black,Green|NULL|LNA|NULL|NULL|TOPS|NULL|22704-DEFAULT-l.jpg|68|Double Strap Tee|11|NULL|Y|XS,S,M,L|SW1615|0|NULL|NULL|N|Y|NULL|N
3561|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|77|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3562|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|77|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3563|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|77|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3564|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|188|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3565|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|188|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3566|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|188|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3567|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|145|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3568|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|145|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3569|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|145|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3570|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|42|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3571|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|42|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
3572|12788|Grey|NULL|CHASER|NULL|NULL|TOPS|NULL|22982-DEFAULT-l.jpg|58|I # Coffee Tee|42|NULL|N|XS,S,M,L,XL|CW658-CHA1684|0|NULL|NULL|N|Y|NULL|N
5|8399|Ivory,Black|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|11809-DEFAULT-l.jpg|20|Galloon Lace Halter|280|NULL|N|XS,S,M,L|F763O915|0|Y|NULL|N|Y|NULL|N
221|12352|Pink,Black,Ivory,Red,Grey,Pink|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|15831-DEFAULT-l.jpg|20|Galloon Lace Racerback|555|NULL|N|XS,S,M,L,XL|F040O835|0|Y|NULL|N|Y|NULL|N
229|12352|Pink,Black,Ivory,Red,Grey,Pink|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|15831-DEFAULT-l.jpg|20|Galloon Lace Racerback|1742|NULL|N|XS,S,M,L,XL|F040O835|0|Y|NULL|N|Y|NULL|N
237|12352|Pink,Black,Ivory,Red,Grey,Pink|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|15831-DEFAULT-l.jpg|20|Galloon Lace Racerback|1645|NULL|N|XS,S,M,L,XL|F040O835|0|Y|NULL|N|Y|NULL|N
608|2168|Grey|NULL|ALLISON JOY||NULL|TOPS|NULL|21941-DEFAULT-l.jpg|88|French Terry Classic Blazer|8|NULL|Y|L,XL|EV21030-DW|0|Y|NULL|N|N|NULL|Y
609|2168|Grey|NULL|ALLISON JOY||NULL|TOPS|NULL|21941-DEFAULT-l.jpg|88|French Terry Classic Blazer|8|NULL|Y|L,XL|EV21030-DW|0|Y|NULL|N|N|NULL|Y
617|12352|Pink,Black,Ivory,Red,Grey,Pink|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|15831-DEFAULT-l.jpg|20|Galloon Lace Racerback|335|NULL|N|XS,S,M,L,XL|F040O835|0|Y|NULL|N|Y|NULL|N
625|12352|Pink,Black,Ivory,Red,Grey,Pink|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|15831-DEFAULT-l.jpg|20|Galloon Lace Racerback|1025|NULL|N|XS,S,M,L,XL|F040O835|0|Y|NULL|N|Y|NULL|N
633|12352|Pink,Black,Ivory,Red,Grey,Pink|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|15831-DEFAULT-l.jpg|20|Galloon Lace Racerback|438|NULL|N|XS,S,M,L,XL|F040O835|0|Y|NULL|N|Y|NULL|N
641|12352|Pink,Black,Ivory,Red,Grey,Pink|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|15831-DEFAULT-l.jpg|20|Galloon Lace Racerback|204|NULL|N|XS,S,M,L,XL|F040O835|0|Y|NULL|N|Y|NULL|N
1471|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|8|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1473|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|8|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1475|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|34|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1477|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|34|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1479|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|141|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1481|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|141|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1483|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|209|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1485|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|209|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1487|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|31|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1489|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|31|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1491|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|29|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1493|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|29|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1495|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|45|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1497|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|45|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1499|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|20|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1501|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|20|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1507|12572|Green,Pink|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22625-DEFAULT-l.jpg|38|Halston Drape Slvless Top|4|NULL|Y|S,M,L,XS|K8972-2-GG|0|NULL|NULL|N|Y|NULL|Y
1508|12572|Green,Pink|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22625-DEFAULT-l.jpg|38|Halston Drape Slvless Top|4|NULL|Y|S,M,L,XS|K8972-2-GG|0|NULL|NULL|N|Y|NULL|Y
1511|12572|Green,Pink|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22625-DEFAULT-l.jpg|38|Halston Drape Slvless Top|13|NULL|Y|S,M,L,XS|K8972-2-GG|0|NULL|NULL|N|Y|NULL|Y
1512|12572|Green,Pink|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22625-DEFAULT-l.jpg|38|Halston Drape Slvless Top|13|NULL|Y|S,M,L,XS|K8972-2-GG|0|NULL|NULL|N|Y|NULL|Y
1515|12572|Green,Pink|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22625-DEFAULT-l.jpg|38|Halston Drape Slvless Top|10|NULL|Y|S,M,L,XS|K8972-2-GG|0|NULL|NULL|N|Y|NULL|Y
1516|12572|Green,Pink|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22625-DEFAULT-l.jpg|38|Halston Drape Slvless Top|10|NULL|Y|S,M,L,XS|K8972-2-GG|0|NULL|NULL|N|Y|NULL|Y
1519|12572|Green,Pink|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22625-DEFAULT-l.jpg|38|Halston Drape Slvless Top|11|NULL|Y|S,M,L,XS|K8972-2-GG|0|NULL|NULL|N|Y|NULL|Y
1520|12572|Green,Pink|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22625-DEFAULT-l.jpg|38|Halston Drape Slvless Top|11|NULL|Y|S,M,L,XS|K8972-2-GG|0|NULL|NULL|N|Y|NULL|Y
1523|12951|Green|NULL|BOBI|NULL|NULL|TOPS|NULL|22504-DEFAULT-l.jpg|58|Slub Tuck Tee|4|NULL|N|S,M,L|516-15163|0|NULL|NULL|Y|Y|NULL|N
1525|12951|Green|NULL|BOBI|NULL|NULL|TOPS|NULL|22504-DEFAULT-l.jpg|58|Slub Tuck Tee|4|NULL|N|S,M,L|516-15163|0|NULL|NULL|Y|Y|NULL|N
1527|12567|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22755-DEFAULT-l.jpg|44|Patio Tank|5|NULL|Y|S,M,L|T1823-KC013B|0|Y|NULL|Y|Y|NULL|N
1528|12567|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22755-DEFAULT-l.jpg|44|Patio Tank|5|NULL|Y|S,M,L|T1823-KC013B|0|Y|NULL|Y|Y|NULL|N
1532|12567|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22755-DEFAULT-l.jpg|44|Patio Tank|43|NULL|Y|S,M,L|T1823-KC013B|0|Y|NULL|Y|Y|NULL|N
1533|12567|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22755-DEFAULT-l.jpg|44|Patio Tank|43|NULL|Y|S,M,L|T1823-KC013B|0|Y|NULL|Y|Y|NULL|N
2559|12675|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23077-DEFAULT-l.jpg|79|Lana Croft Shell|32|NULL|Y|XS,S,M,L|B0650-RA185|0|NULL|NULL|N|Y|NULL|N
2560|12675|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23077-DEFAULT-l.jpg|79|Lana Croft Shell|32|NULL|Y|XS,S,M,L|B0650-RA185|0|NULL|NULL|N|Y|NULL|N
2561|12675|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23077-DEFAULT-l.jpg|79|Lana Croft Shell|32|NULL|Y|XS,S,M,L|B0650-RA185|0|NULL|NULL|N|Y|NULL|N
2564|12085|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23087-DEFAULT-l.jpg|79|Paige Blouse|13|NULL|Y|XS,S,M,L|B0581-RSV|0|NULL|NULL|N|N|NULL|N
2565|12085|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23087-DEFAULT-l.jpg|79|Paige Blouse|13|NULL|Y|XS,S,M,L|B0581-RSV|0|NULL|NULL|N|N|NULL|N
2568|12085|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23087-DEFAULT-l.jpg|79|Paige Blouse|25|NULL|Y|XS,S,M,L|B0581-RSV|0|NULL|NULL|N|N|NULL|N
2569|12085|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23087-DEFAULT-l.jpg|79|Paige Blouse|25|NULL|Y|XS,S,M,L|B0581-RSV|0|NULL|NULL|N|N|NULL|N
2572|12085|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23087-DEFAULT-l.jpg|79|Paige Blouse|9|NULL|Y|XS,S,M,L|B0581-RSV|0|NULL|NULL|N|N|NULL|N
2573|12085|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23087-DEFAULT-l.jpg|79|Paige Blouse|9|NULL|Y|XS,S,M,L|B0581-RSV|0|NULL|NULL|N|N|NULL|N
2576|12085|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23087-DEFAULT-l.jpg|79|Paige Blouse|12|NULL|Y|XS,S,M,L|B0581-RSV|0|NULL|NULL|N|N|NULL|N
2577|12085|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23087-DEFAULT-l.jpg|79|Paige Blouse|12|NULL|Y|XS,S,M,L|B0581-RSV|0|NULL|NULL|N|N|NULL|N
3041|203|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23171-DEFAULT-l.jpg|59|Anabella Tee|15|NULL|N|XS,S,L|T1868-MS193|0|Y|NULL|Y|N|NULL|N
3042|203|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23171-DEFAULT-l.jpg|59|Anabella Tee|15|NULL|N|XS,S,L|T1868-MS193|0|Y|NULL|Y|N|NULL|N
3045|203|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23171-DEFAULT-l.jpg|59|Anabella Tee|25|NULL|N|XS,S,L|T1868-MS193|0|Y|NULL|Y|N|NULL|N
3046|203|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23171-DEFAULT-l.jpg|59|Anabella Tee|25|NULL|N|XS,S,L|T1868-MS193|0|Y|NULL|Y|N|NULL|N
3049|203|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23171-DEFAULT-l.jpg|59|Anabella Tee|10|NULL|N|XS,S,L|T1868-MS193|0|Y|NULL|Y|N|NULL|N
3050|203|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23171-DEFAULT-l.jpg|59|Anabella Tee|10|NULL|N|XS,S,L|T1868-MS193|0|Y|NULL|Y|N|NULL|N
3053|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|5|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3054|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|5|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3056|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|5|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3058|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|32|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3059|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|32|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3061|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|32|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3063|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|8|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3064|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|8|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3066|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|8|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3068|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|55|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3069|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|55|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3071|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|55|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3073|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|7|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3074|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|7|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3076|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|7|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3078|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|34|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3079|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|34|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3081|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|34|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3083|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|12|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3084|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|12|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3086|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|12|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3088|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|22|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3089|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|22|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3091|12741|White,Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|23166-DEFAULT-l.jpg|59|Kira Tank|22|NULL|N|XS,S,M,L|T1869-MS193|0|Y|NULL|N|N|NULL|N
3093|10631|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22692-DEFAULT-l.jpg|48|Collect Moments V Neck Tee|6|NULL|Y|S,L|J10518-4854|0|NULL|NULL|N|Y|NULL|Y
3094|10631|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22692-DEFAULT-l.jpg|48|Collect Moments V Neck Tee|6|NULL|Y|S,L|J10518-4854|0|NULL|NULL|N|Y|NULL|Y
3495|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|152|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3496|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|152|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3497|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|152|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3500|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|100|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3501|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|100|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3502|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|100|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3505|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|71|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3506|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|71|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3507|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|71|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3510|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|106|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3511|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|106|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
3512|13228|White,Grey,Blue,Red,Purple,Green,Black|NULL|ALTERNATIVE|NULL|NULL|TOPS|NULL|22953-DEFAULT-l.jpg|38|Cap Sleeve Crew|106|NULL|Y|XS,S,M,L|O4013C1|0|Y|NULL|Y|Y|NULL|N
